raw_data_name,data_type,cleaned_name
"NGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, Contribution to QoQ chg, ppts",p,"NGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, Contribution to QoQ chg, ppts, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Contribution to QoQ chg, ppts",p,"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Contribution to QoQ chg, ppts, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, Contribution to QoQ chg, ppts",p,"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, Contribution to QoQ chg, ppts, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, Contribution to QoQ chg, ppts",p,"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, Contribution to QoQ chg, ppts, LCU"
"NGDP, By expenditure, Domestic Demand, % SAAR",p,"NGDP, By expenditure, Domestic Demand, % SAAR, LCU"
"NGDP, By expenditure, % SAAR",p,"NGDP, By expenditure, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Government Consumption, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Government Consumption, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Demand, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Demand, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Public Demand, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Public Demand, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, % SAAR, LCU"
"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, % SAAR",p,"NGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, % SAAR, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, % SAAR",p,"NGDP, By expenditure, Net Exports of Goods and Services, % SAAR, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, % SAAR",p,"NGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, % SAAR, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, % SAAR",p,"NGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, % SAAR, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, % SAAR",p,"NGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, % SAAR, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, % SAAR",p,"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, % SAAR, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, % SAAR",p,"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, % SAAR, LCU"
"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, % SAAR",p,"NGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, % SAAR, LCU"
"RGDP, By expenditure, Domestic Demand, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Government Consumption, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Government Consumption, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Demand, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Demand, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Public Demand, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Public Demand, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Government Consumption, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Government Consumption, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Demand, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Demand, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Public Demand, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Public Demand, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to % QoQ SAAR chg, ppts, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Transport Equipment, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Inventories, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Inventories, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Net Exports of Goods and Services, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Net Exports of Goods and Services, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Net Exports of Goods and Services, Exports of Goods and Services, Services, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Goods, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, % SAAR, Contribution to % QoQ SAAR chg, ppts",p,"RGDP, By expenditure, Net Exports of Goods and Services, Imports of Goods and Services, Services, % SAAR, Contribution to % QoQ SAAR chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, LCU"
"RGDP, By expenditure, Income from /to the Rest of the World Net, Receipt, JPY bn",b,"RGDP, By expenditure, Income from /to the Rest of the World Net, Receipt, LCU"
"RGDP, By expenditure, Income from /to the Rest of the World Net, Payment, JPY bn",b,"RGDP, By expenditure, Income from /to the Rest of the World Net, Payment, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, % YoY",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, LCU, % YoY"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, % YoY",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, LCU, % YoY"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, % YoY",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, LCU, % YoY"
"RGDP, By expenditure, Income from /to the Rest of the World Net, Receipt, % YoY",p,"RGDP, By expenditure, Income from /to the Rest of the World Net, Receipt, LCU, % YoY"
"RGDP, By expenditure, Income from /to the Rest of the World Net, Payment, % YoY",p,"RGDP, By expenditure, Income from /to the Rest of the World Net, Payment, LCU, % YoY"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, % YoY"
"RGDP, By expenditure, Domestic Demand, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Excluding Imputed Rent, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Residential, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Non-Residential, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Private, Inventories, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Government Consumption, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Government Consumption, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Public, Inventories, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Income from /to the Rest of the World Net, Receipt, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Income from /to the Rest of the World Net, Receipt, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Income from /to the Rest of the World Net, Payment, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Income from /to the Rest of the World Net, Payment, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Demand, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Private Demand, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Public Demand, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Public Demand, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to YoY chg, ppts",p,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to YoY chg, ppts, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases Abroad by Resident Households, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Direct Purchases inthe Domestic Market by Non-Resident Households, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Durable Goods, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Semi-Durable Goods, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Non-Durable Goods, LCU"
"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Private Consumption, Household Consumption, Domestic Final Consumption, Services, LCU"
"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, JPY bn",b,"RGDP, By expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Buildings and Structures, Residential, LCU"
